 1306.000, 59.000, 83.000,0,0,,,255,255,255
 1311.000, 57.000, 38.000,0,0,,,255,255,255
 1007.000, 78.000, 87.000,0,0,,,255,255,255
 988.000, 79.000, 36.000,0,0,,,255,255,255
 683.000, 84.000, 85.000,0,0,,,255,255,255
 727.000, 79.000, 40.000,0,0,,,255,255,255
 747.000, 49.000, 81.000,0,0,,,255,255,255
 720.000, 59.000, 79.000,0,0,,,255,255,255
 962.000, 53.000, 44.000,0,0,,,255,255,255
 946.000, 48.000, 51.000,0,0,,,255,255,255
 1259.000, 98.000, 76.000,0,0,,,255,255,255
 1257.000, 103.000, 47.000,0,0,,,255,255,255
 1288.000, 83.000, 80.000,0,0,,,255,255,255
 1294.000, 84.000, 42.000,0,0,,,255,255,255
 1289.000, 50.000, 79.000,0,0,,,255,255,255
 1291.000, 52.000, 42.000,0,0,,,255,255,255
 1331.000, 91.000, 80.000,0,0,,,255,255,255
 1332.000, 85.000, 43.000,0,0,,,255,255,255
 1333.000, 52.000, 81.000,0,0,,,255,255,255
 1332.000, 43.000, 44.000,0,0,,,255,255,255
 1294.000, 40.000, 68.000,0,0,,,255,255,255
 1297.000, 40.000, 54.000,0,0,,,255,255,255
 1074.000, 39.000, 60.000,0,0,,,255,255,255
 1011.000, 42.000, 67.000,0,0,,,255,255,255
 920.000, 40.000, 65.000,0,0,,,255,255,255
 808.000, 40.000, 68.000,0,0,,,255,255,255
 689.000, 41.000, 64.000,0,0,,,255,255,255
 545.000, 46.000, 62.000,0,0,,,255,255,255
 415.000, 48.000, 67.000,0,0,,,255,255,255
 297.000, 57.000, 73.000,0,0,,,255,255,255
 294.000, 59.000, 55.000,0,0,,,255,255,255
 1107.000, 35.000, 62.000,0,0,,,255,255,255
 1174.000, 38.000, 57.000,0,0,,,255,255,255
 1033.000, 38.000, 62.000,0,0,,,255,255,255
 887.000, 40.000, 63.000,0,0,,,255,255,255
 729.000, 51.000, 67.000,0,0,,,255,255,255
 571.000, 46.000, 66.000,0,0,,,255,255,255
 438.000, 45.000, 65.000,0,0,,,255,255,255
 1118.000, 37.000, 66.000,0,0,,,255,255,255
 969.000, 40.000, 63.000,0,0,,,255,255,255
 782.000, 40.000, 70.000,0,0,,,255,255,255
 609.000, 43.000, 64.000,0,0,,,255,255,255
 465.000, 45.000, 66.000,0,0,,,255,255,255
 308.000, 60.000, 70.000,0,0,,,255,255,255
 233.000, 85.000, 65.000,0,0,,,255,255,255
 1462.000, 86.000, 79.000,0,0,,,255,255,255
 1060.000, 106.000, 75.000,0,0,,,255,255,255
 977.000, 112.000, 63.000,0,0,,,255,255,255
 911.000, 108.000, 74.000,0,0,,,255,255,255
 846.000, 108.000, 66.000,0,0,,,255,255,255
 782.000, 105.000, 77.000,0,0,,,255,255,255
 718.000, 109.000, 69.000,0,0,,,255,255,255
 649.000, 107.000, 69.000,0,0,,,255,255,255
 570.000, 107.000, 69.000,0,0,,,255,255,255
 481.000, 100.000, 69.000,0,0,,,255,255,255
 424.000, 99.000, 70.000,0,0,,,255,255,255
 1437.000, 92.000, 76.000,0,0,,,255,255,255
 371.000, 97.000, 68.000,0,0,,,255,255,255
 202.000, 86.000, 66.000,0,0,,,255,255,255
 1394.000, 98.000, 73.000,0,0,,,255,255,255
 1349.000, 94.000, 78.000,0,0,,,255,255,255
 1292.000, 102.000, 72.000,0,0,,,255,255,255
 1277.000, 92.000, 81.000,0,0,,,255,255,255
 1165.000, 107.000, 70.000,0,0,,,255,255,255
 1116.000, 111.000, 78.000,0,0,,,255,255,255
 1072.000, 110.000, 71.000,0,0,,,255,255,255
 1460.000, 85.000, 43.000,0,0,,,255,255,255
 1054.000, 109.000, 43.000,0,0,,,255,255,255
 978.000, 112.000, 50.000,0,0,,,255,255,255
 955.000, 120.000, 26.000,0,0,,,255,255,255
 861.000, 109.000, 49.000,0,0,,,255,255,255
 798.000, 104.000, 47.000,0,0,,,255,255,255
 762.000, 108.000, 57.000,0,0,,,255,255,255
 663.000, 106.000, 46.000,0,0,,,255,255,255
 608.000, 104.000, 46.000,0,0,,,255,255,255
 524.000, 104.000, 44.000,0,0,,,255,255,255
 444.000, 97.000, 49.000,0,0,,,255,255,255
 1437.000, 94.000, 48.000,0,0,,,255,255,255
 387.000, 96.000, 47.000,0,0,,,255,255,255
 256.000, 90.000, 54.000,0,0,,,255,255,255
 1393.000, 100.000, 49.000,0,0,,,255,255,255
 1339.000, 99.000, 40.000,0,0,,,255,255,255
 1292.000, 101.000, 49.000,0,0,,,255,255,255
 1277.000, 94.000, 41.000,0,0,,,255,255,255
 1171.000, 110.000, 55.000,0,0,,,255,255,255
 1152.000, 113.000, 56.000,0,0,,,255,255,255
 1091.000, 111.000, 44.000,0,0,,,255,255,255
 252.000, 81.000, 65.000,0,0,,,255,255,255
 239.000, 67.000, 66.000,0,0,,,255,255,255
 1452.000, 85.000, 63.000,0,0,,,255,255,255
 1462.000, 61.000, 72.000,0,0,,,255,255,255
 1459.000, 63.000, 47.000,0,0,,,255,255,255
 1518.000, 89.000, 57.000,0,0,,,255,255,255
 1525.000, 63.000, 69.000,0,0,,,255,255,255
 1532.000, 61.000, 49.000,0,0,,,255,255,255
 1414.000, 83.000, 59.000,0,0,,,255,255,255
 1433.000, 62.000, 73.000,0,0,,,255,255,255
 1429.000, 60.000, 47.000,0,0,,,255,255,255
 1185.000, 54.000, 66.000,0,0,,,255,255,255
 1199.000, 54.000, 73.000,0,0,,,255,255,255
 1091.000, 49.000, 78.000,0,0,,,255,255,255
 1111.000, 45.000, 43.000,0,0,,,255,255,255
 271.000, 75.000, 65.000,0,0,,,255,255,255
 1152.000, 59.000, 87.000,0,0,,,255,255,255
 1166.000, 63.000, 33.000,0,0,,,255,255,255
 1237.000, 34.000, 62.000,0,0,,,255,255,255
 1138.000, 85.000, 78.000,0,0,,,255,255,255
 1142.000, 90.000, 49.000,0,0,,,255,255,255
 1089.000, 97.000, 53.000,0,0,,,255,255,255
 1219.000, 37.000, 63.000,0,0,,,255,255,255
 1096.000, 55.000, 69.000,0,0,,,255,255,255
 1098.000, 59.000, 52.000,0,0,,,255,255,255
 1263.000, 87.000, 68.000,0,0,,,255,255,255
 1262.000, 89.000, 53.000,0,0,,,255,255,255
 1258.000, 65.000, 73.000,0,0,,,255,255,255
 1259.000, 64.000, 46.000,0,0,,,255,255,255
 1259.000, 56.000, 69.000,0,0,,,255,255,255
 1262.000, 55.000, 51.000,0,0,,,255,255,255
 1398.000, 69.000, 85.000,0,0,,,255,255,255
 1397.000, 66.000, 35.000,0,0,,,255,255,255
 1284.000, 63.000, 90.000,0,0,,,255,255,255
 1298.000, 74.000, 33.000,0,0,,,255,255,255
 1139.000, 69.000, 90.000,0,0,,,255,255,255
 1083.000, 69.000, 36.000,0,0,,,255,255,255
 1171.000, 84.000, 73.000,0,0,,,255,255,255
 652.000, 72.000, 84.000,0,0,,,255,255,255
 670.000, 64.000, 41.000,0,0,,,255,255,255
 82.000, 77.000, 63.000,0,0,,,255,255,255
 57.000, 72.000, 61.000,0,0,,,255,255,255
 116.000, 80.000, 72.000,0,0,,,255,255,255
 1384.000, 83.000, 83.000,0,0,,,255,255,255
 1386.000, 88.000, 40.000,0,0,,,255,255,255
 1482.000, 44.000, 54.000,0,0,,,255,255,255
 1439.000, 78.000, 83.000,0,0,,,255,255,255
 1502.000, 47.000, 56.000,0,0,,,255,255,255
 1505.000, 99.000, 56.000,0,0,,,255,255,255
 1485.000, 94.000, 67.000,0,0,,,255,255,255
 1570.000, 86.000, 61.000,0,0,,,255,255,255
 1577.000, 49.000, 64.000,0,0,,,255,255,255
 1549.000, 46.000, 59.000,0,0,,,255,255,255
 1498.000, 71.000, 80.000,0,0,,,255,255,255
 1489.000, 72.000, 37.000,0,0,,,255,255,255
 1459.000, 119.000, 69.000,0,0,,,255,255,255
 1414.000, 138.000, 70.000,0,0,,,255,255,255
 1391.000, 93.000, 61.000,0,0,,,255,255,255
 1355.000, 108.000, 60.000,0,0,,,255,255,255
 1467.000, 40.000, 60.000,0,0,,,255,255,255
 1376.000, 39.000, 61.000,0,0,,,255,255,255
 174.000, 60.000, 65.000,0,0,,,255,255,255
 152.000, 66.000, 67.000,0,0,,,255,255,255
 1060.000, 90.000, 85.000,0,0,,,255,255,255
 1047.000, 75.000, 89.000,0,0,,,255,255,255
 1009.000, 87.000, 32.000,0,0,,,255,255,255
 1066.000, 94.000, 33.000,0,0,,,255,255,255
 1054.000, 76.000, 31.000,0,0,,,255,255,255
 1317.000, 99.000, 65.000,0,0,,,255,255,255
 1234.000, 112.000, 64.000,0,0,,,255,255,255
 932.000, 91.000, 86.000,0,0,,,255,255,255
 851.000, 92.000, 81.000,0,0,,,255,255,255
 724.000, 95.000, 84.000,0,0,,,255,255,255
 582.000, 92.000, 81.000,0,0,,,255,255,255
 464.000, 88.000, 83.000,0,0,,,255,255,255
 265.000, 86.000, 80.000,0,0,,,255,255,255
 905.000, 89.000, 37.000,0,0,,,255,255,255
 789.000, 86.000, 41.000,0,0,,,255,255,255
 693.000, 87.000, 37.000,0,0,,,255,255,255
 609.000, 85.000, 39.000,0,0,,,255,255,255
 441.000, 83.000, 40.000,0,0,,,255,255,255
 262.000, 83.000, 46.000,0,0,,,255,255,255
 1352.000, 39.000, 60.000,0,0,,,255,255,255
 1308.000, 40.000, 63.000,0,0,,,255,255,255
 128.000, 69.000, 66.000,0,0,,,255,255,255
 95.000, 70.000, 62.000,0,0,,,255,255,255
 1398.000, 64.000, 70.000,0,0,,,255,255,255
 1397.000, 66.000, 50.000,0,0,,,255,255,255
 1364.000, 62.000, 76.000,0,0,,,255,255,255
 1370.000, 62.000, 37.000,0,0,,,255,255,255
 1334.000, 91.000, 60.000,0,0,,,255,255,255
 1147.000, 99.000, 66.000,0,0,,,255,255,255
 1141.000, 55.000, 58.000,0,0,,,255,255,255
 1125.000, 95.000, 76.000,0,0,,,255,255,255
 1312.000, 87.000, 69.000,0,0,,,255,255,255
 1315.000, 91.000, 57.000,0,0,,,255,255,255
 1323.000, 60.000, 82.000,0,0,,,255,255,255
 1327.000, 59.000, 38.000,0,0,,,255,255,255
 1343.000, 45.000, 75.000,0,0,,,255,255,255
 1326.000, 41.000, 57.000,0,0,,,255,255,255
 1325.000, 139.000, 81.000,0,0,,,255,255,255
 1325.000, 99.000, 50.000,0,0,,,255,255,255
 1319.000, 86.000, 88.000,0,0,,,255,255,255
 1340.000, 69.000, 33.000,0,0,,,255,255,255
 1330.000, 41.000, 72.000,0,0,,,255,255,255
 1340.000, 40.000, 56.000,0,0,,,255,255,255
 1372.000, 89.000, 83.000,0,0,,,255,255,255
 1366.000, 95.000, 37.000,0,0,,,255,255,255
 1380.000, 56.000, 83.000,0,0,,,255,255,255
 1384.000, 53.000, 38.000,0,0,,,255,255,255
 1430.000, 37.000, 64.000,0,0,,,255,255,255
 1431.000, 42.000, 54.000,0,0,,,255,255,255
 1462.000, 93.000, 70.000,0,0,,,255,255,255
 1455.000, 100.000, 61.000,0,0,,,255,255,255
 1406.000, 58.000, 82.000,0,0,,,255,255,255
 1409.000, 57.000, 40.000,0,0,,,255,255,255
 1473.000, 43.000, 68.000,0,0,,,255,255,255
 1454.000, 43.000, 52.000,0,0,,,255,255,255
 367.000, 64.000, 80.000,0,0,,,255,255,255
 350.000, 61.000, 45.000,0,0,,,255,255,255
 954.000, 105.000, 51.000,0,0,,,255,255,255
 900.000, 102.000, 64.000,0,0,,,255,255,255
 824.000, 97.000, 61.000,0,0,,,255,255,255
 742.000, 99.000, 62.000,0,0,,,255,255,255
 595.000, 95.000, 60.000,0,0,,,255,255,255
 484.000, 93.000, 57.000,0,0,,,255,255,255
 396.000, 86.000, 62.000,0,0,,,255,255,255
 334.000, 90.000, 71.000,0,0,,,255,255,255
 1005.000, 98.000, 70.000,0,0,,,255,255,255
 1005.000, 105.000, 45.000,0,0,,,255,255,255
 958.000, 52.000, 68.000,0,0,,,255,255,255
 890.000, 56.000, 62.000,0,0,,,255,255,255
 791.000, 55.000, 66.000,0,0,,,255,255,255
 694.000, 83.000, 74.000,0,0,,,255,255,255
 639.000, 66.000, 58.000,0,0,,,255,255,255
 542.000, 66.000, 59.000,0,0,,,255,255,255
 444.000, 59.000, 65.000,0,0,,,255,255,255
 354.000, 58.000, 63.000,0,0,,,255,255,255
 1024.000, 57.000, 77.000,0,0,,,255,255,255
 1023.000, 58.000, 49.000,0,0,,,255,255,255
 270.000, 89.000, 71.000,0,0,,,255,255,255
 278.000, 87.000, 50.000,0,0,,,255,255,255
 240.000, 80.000, 78.000,0,0,,,255,255,255
 237.000, 85.000, 51.000,0,0,,,255,255,255
 533.000, 79.000, 43.000,0,0,,,255,255,255
 1127.000, 101.000, 49.000,0,0,,,255,255,255
 1147.000, 66.000, 74.000,0,0,,,255,255,255
 1149.000, 72.000, 46.000,0,0,,,255,255,255
 1324.000, 58.000, 69.000,0,0,,,255,255,255
 1327.000, 58.000, 53.000,0,0,,,255,255,255
 1314.000, 75.000, 62.000,0,0,,,255,255,255
 1094.000, 95.000, 74.000,0,0,,,255,255,255
 1366.000, 86.000, 73.000,0,0,,,255,255,255
 1374.000, 86.000, 50.000,0,0,,,255,255,255
 1378.000, 56.000, 58.000,0,0,,,255,255,255
 1177.000, 75.000, 72.000,0,0,,,255,255,255
 1173.000, 83.000, 54.000,0,0,,,255,255,255
 1174.000, 62.000, 61.000,0,0,,,255,255,255
 1104.000, 84.000, 81.000,0,0,,,255,255,255
 1105.000, 92.000, 41.000,0,0,,,255,255,255
 1115.000, 52.000, 64.000,0,0,,,255,255,255
 1366.000, 68.000, 70.000,0,0,,,255,255,255
 1370.000, 66.000, 49.000,0,0,,,255,255,255
 1352.000, 94.000, 56.000,0,0,,,255,255,255
 1348.000, 63.000, 75.000,0,0,,,255,255,255
 1352.000, 63.000, 45.000,0,0,,,255,255,255
 1322.000, 74.000, 78.000,0,0,,,255,255,255
 1324.000, 75.000, 43.000,0,0,,,255,255,255
 1371.000, 65.000, 87.000,0,0,,,255,255,255
 1408.000, 101.000, 47.000,0,0,,,255,255,255
 1337.000, 82.000, 86.000,0,0,,,255,255,255
 1341.000, 84.000, 35.000,0,0,,,255,255,255
 1298.000, 88.000, 69.000,0,0,,,255,255,255
 1302.000, 90.000, 51.000,0,0,,,255,255,255
 1358.000, 83.000, 89.000,0,0,,,255,255,255
 1355.000, 83.000, 34.000,0,0,,,255,255,255
 1353.000, 65.000, 89.000,0,0,,,255,255,255
 1355.000, 65.000, 31.000,0,0,,,255,255,255
 1462.000, 86.000, 60.000,0,0,,,255,255,255
 1437.000, 99.000, 65.000,0,0,,,255,255,255
 1399.000, 51.000, 76.000,0,0,,,255,255,255
 1398.000, 50.000, 44.000,0,0,,,255,255,255
 1304.000, 51.000, 74.000,0,0,,,255,255,255
 1307.000, 45.000, 47.000,0,0,,,255,255,255
 922.000, 62.000, 89.000,0,0,,,255,255,255
 922.000, 59.000, 41.000,0,0,,,255,255,255
 326.000, 63.000, 82.000,0,0,,,255,255,255
 318.000, 63.000, 43.000,0,0,,,255,255,255
 825.000, 63.000, 89.000,0,0,,,255,255,255
 820.000, 60.000, 40.000,0,0,,,255,255,255
 693.000, 66.000, 85.000,0,0,,,255,255,255
 707.000, 61.000, 43.000,0,0,,,255,255,255
 567.000, 65.000, 86.000,0,0,,,255,255,255
 578.000, 60.000, 44.000,0,0,,,255,255,255
 459.000, 60.000, 85.000,0,0,,,255,255,255
 459.000, 55.000, 44.000,0,0,,,255,255,255
 265.000, 65.000, 78.000,0,0,,,255,255,255
 263.000, 61.000, 54.000,0,0,,,255,255,255
 255.000, 73.000, 79.000,0,0,,,255,255,255
 258.000, 70.000, 48.000,0,0,,,255,255,255
 212.000, 72.000, 69.000,0,0,,,255,255,255
 213.000, 71.000, 55.000,0,0,,,255,255,255
 196.000, 65.000, 72.000,0,0,,,255,255,255
 203.000, 64.000, 59.000,0,0,,,255,255,255
 1379.000, 87.000, 68.000,0,0,,,255,255,255
 1368.000, 94.000, 58.000,0,0,,,255,255,255
 1382.000, 72.000, 73.000,0,0,,,255,255,255
 1386.000, 75.000, 46.000,0,0,,,255,255,255
 1381.000, 60.000, 68.000,0,0,,,255,255,255
 1387.000, 57.000, 52.000,0,0,,,255,255,255
 1492.000, 89.000, 57.000,0,0,,,255,255,255
 1475.000, 89.000, 58.000,0,0,,,255,255,255
 1498.000, 62.000, 69.000,0,0,,,255,255,255
 1482.000, 61.000, 72.000,0,0,,,255,255,255
 1500.000, 64.000, 47.000,0,0,,,255,255,255
 1480.000, 63.000, 47.000,0,0,,,255,255,255
 1459.000, 77.000, 65.000,0,0,,,255,255,255
 1433.000, 89.000, 61.000,0,0,,,255,255,255
 1415.000, 68.000, 72.000,0,0,,,255,255,255
 1419.000, 69.000, 49.000,0,0,,,255,255,255
 1452.000, 57.000, 65.000,0,0,,,255,255,255
 1449.000, 51.000, 46.000,0,0,,,255,255,255
 1348.000, 89.000, 66.000,0,0,,,255,255,255
 1351.000, 91.000, 51.000,0,0,,,255,255,255
 1357.000, 76.000, 77.000,0,0,,,255,255,255
 1361.000, 76.000, 42.000,0,0,,,255,255,255
 1358.000, 55.000, 69.000,0,0,,,255,255,255
 1365.000, 55.000, 49.000,0,0,,,255,255,255
 1157.000, 92.000, 72.000,0,0,,,255,255,255
 1158.000, 94.000, 56.000,0,0,,,255,255,255
 1155.000, 74.000, 74.000,0,0,,,255,255,255
 1157.000, 78.000, 51.000,0,0,,,255,255,255
 1154.000, 60.000, 62.000,0,0,,,255,255,255
 1198.000, 76.000, 63.000,0,0,,,255,255,255
 1127.000, 105.000, 64.000,0,0,,,255,255,255
 1129.000, 65.000, 74.000,0,0,,,255,255,255
 1133.000, 69.000, 45.000,0,0,,,255,255,255
 1102.000, 106.000, 64.000,0,0,,,255,255,255
 1107.000, 60.000, 77.000,0,0,,,255,255,255
 1108.000, 69.000, 41.000,0,0,,,255,255,255
 1086.000, 64.000, 63.000,0,0,,,255,255,255
 231.000, 73.000, 78.000,0,0,,,255,255,255
 233.000, 69.000, 52.000,0,0,,,255,255,255
 324.000, 55.000, 72.000,0,0,,,255,255,255
 309.000, 60.000, 54.000,0,0,,,255,255,255
 279.000, 73.000, 80.000,0,0,,,255,255,255
 277.000, 69.000, 48.000,0,0,,,255,255,255
 154.000, 81.000, 63.000,0,0,,,255,255,255
 330.000, 55.000, 58.000,0,0,,,255,255,255
 523.000, 80.000, 79.000,0,0,,,255,255,255
 595.000, 89.000, 85.000,0,0,,,255,255,255
 281.000, 94.000, 62.000,0,0,,,255,255,255
 298.000, 76.000, 77.000,0,0,,,255,255,255
 294.000, 75.000, 46.000,0,0,,,255,255,255
 1237.000, 84.000, 73.000,0,0,,,255,255,255
 1242.000, 90.000, 46.000,0,0,,,255,255,255
 1197.000, 73.000, 80.000,0,0,,,255,255,255
 1204.000, 70.000, 46.000,0,0,,,255,255,255
 1169.000, 55.000, 89.000,0,0,,,255,255,255
 1181.000, 60.000, 35.000,0,0,,,255,255,255
 1275.000, 105.000, 61.000,0,0,,,255,255,255
 1151.000, 36.000, 65.000,0,0,,,255,255,255
 1146.000, 39.000, 51.000,0,0,,,255,255,255
 1137.000, 36.000, 69.000,0,0,,,255,255,255
 1090.000, 41.000, 65.000,0,0,,,255,255,255
 1245.000, 48.000, 60.000,0,0,,,255,255,255
 1180.000, 67.000, 84.000,0,0,,,255,255,255
 1188.000, 65.000, 46.000,0,0,,,255,255,255
 1305.000, 72.000, 77.000,0,0,,,255,255,255
 1308.000, 72.000, 44.000,0,0,,,255,255,255
 1232.000, 51.000, 40.000,0,0,,,255,255,255
 1167.000, 40.000, 45.000,0,0,,,255,255,255
 1169.000, 95.000, 74.000,0,0,,,255,255,255
 1170.000, 97.000, 47.000,0,0,,,255,255,255
 1253.000, 41.000, 76.000,0,0,,,255,255,255
 1262.000, 48.000, 39.000,0,0,,,255,255,255
 1257.000, 59.000, 86.000,0,0,,,255,255,255
 1264.000, 63.000, 33.000,0,0,,,255,255,255
 1270.000, 72.000, 87.000,0,0,,,255,255,255
 1276.000, 76.000, 33.000,0,0,,,255,255,255
 1294.000, 96.000, 61.000,0,0,,,255,255,255
 1291.000, 66.000, 81.000,0,0,,,255,255,255
 1297.000, 65.000, 40.000,0,0,,,255,255,255
 1281.000, 38.000, 59.000,0,0,,,255,255,255
 1121.000, 59.000, 89.000,0,0,,,255,255,255
 1135.000, 65.000, 32.000,0,0,,,255,255,255
 1246.000, 52.000, 66.000,0,0,,,255,255,255
 1248.000, 54.000, 50.000,0,0,,,255,255,255
 1255.000, 81.000, 74.000,0,0,,,255,255,255
 1216.000, 111.000, 65.000,0,0,,,255,255,255
 1121.000, 38.000, 51.000,0,0,,,255,255,255
 1166.000, 33.000, 66.000,0,0,,,255,255,255
 1159.000, 40.000, 56.000,0,0,,,255,255,255
 1218.000, 57.000, 80.000,0,0,,,255,255,255
 1210.000, 50.000, 40.000,0,0,,,255,255,255
 1206.000, 43.000, 80.000,0,0,,,255,255,255
 1203.000, 54.000, 50.000,0,0,,,255,255,255
 1243.000, 60.000, 89.000,0,0,,,255,255,255
 1248.000, 63.000, 33.000,0,0,,,255,255,255
 1234.000, 60.000, 75.000,0,0,,,255,255,255
 1242.000, 60.000, 45.000,0,0,,,255,255,255
 1221.000, 40.000, 78.000,0,0,,,255,255,255
 1221.000, 42.000, 46.000,0,0,,,255,255,255
 1230.000, 51.000, 69.000,0,0,,,255,255,255
 1231.000, 50.000, 54.000,0,0,,,255,255,255
 1236.000, 45.000, 77.000,0,0,,,255,255,255
 1249.000, 43.000, 44.000,0,0,,,255,255,255
 1243.000, 91.000, 83.000,0,0,,,255,255,255
 1254.000, 92.000, 42.000,0,0,,,255,255,255
 313.000, 71.000, 75.000,0,0,,,255,255,255
 174.000, 79.000, 74.000,0,0,,,255,255,255
 183.000, 77.000, 55.000,0,0,,,255,255,255
 291.000, 67.000, 69.000,0,0,,,255,255,255
 1318.000, 89.000, 74.000,0,0,,,255,255,255
 1318.000, 89.000, 45.000,0,0,,,255,255,255
 1316.000, 41.000, 70.000,0,0,,,255,255,255
 1317.000, 39.000, 52.000,0,0,,,255,255,255
 1318.000, 69.000, 89.000,0,0,,,255,255,255
 1323.000, 71.000, 34.000,0,0,,,255,255,255
 1246.000, 95.000, 68.000,0,0,,,255,255,255
 1242.000, 99.000, 56.000,0,0,,,255,255,255
 1304.000, 86.000, 83.000,0,0,,,255,255,255
 1309.000, 87.000, 41.000,0,0,,,255,255,255
 1317.000, 49.000, 78.000,0,0,,,255,255,255
 1323.000, 49.000, 45.000,0,0,,,255,255,255
 972.000, 79.000, 89.000,0,0,,,255,255,255
 958.000, 80.000, 33.000,0,0,,,255,255,255
 877.000, 66.000, 85.000,0,0,,,255,255,255
 869.000, 68.000, 34.000,0,0,,,255,255,255
 749.000, 68.000, 88.000,0,0,,,255,255,255
 760.000, 64.000, 42.000,0,0,,,255,255,255
 618.000, 66.000, 83.000,0,0,,,255,255,255
 621.000, 64.000, 38.000,0,0,,,255,255,255
 492.000, 72.000, 80.000,0,0,,,255,255,255
 486.000, 67.000, 40.000,0,0,,,255,255,255
 401.000, 75.000, 85.000,0,0,,,255,255,255
 410.000, 68.000, 39.000,0,0,,,255,255,255
 307.000, 88.000, 69.000,0,0,,,255,255,255
 310.000, 80.000, 53.000,0,0,,,255,255,255
